Div,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoal,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP
N1,25/08/2001,Vitesse,Utrecht,1,0,H,0,0,D,1.95,3.3,3.4,1.7,3.1,3.8,2,3.25,3.2,1.95,3.25,3.4,1.73,3.4,4,1.7,3.5,3.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,25/08/2001,Willem II,PSV Eindhoven,3,1,H,1,0,H,1.95,3.3,3.4,3.3,3,1.85,2,3.25,3.2,1.95,3.25,3.4,3.5,3.5,1.8,3.6,3.4,1.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,26/08/2001,Den Bosch,For Sittard,4,0,H,2,0,H,1.95,3.3,3.4,2.1,2.9,2.9,2,3.25,3.2,1.95,3.25,3.4,2,3.2,3.2,1.9,3.4,3.15,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,26/08/2001,Feyenoord,Ajax,1,2,A,0,0,D,1.95,3.3,3.4,1.9,2.9,3.2,2,3.25,3.2,1.95,3.25,3.4,1.91,3.3,3.3,1.9,3.4,3.3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,26/08/2001,Waalwijk,Groningen,4,0,H,4,0,H,1.95,3.3,3.4,1.6,3.3,4,2,3.25,3.2,1.95,3.25,3.4,1.67,3.4,4.33,1.7,3.5,3.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,07/09/2001,Heerenveen,Vitesse,1,1,D,1,0,H,1.95,3.3,3.4,2.3,2.9,2.5,2,3.25,3.2,2.2,3.3,2.75,2.38,3.25,2.5,2.2,3.35,2.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,08/09/2001,AZ Alkmaar,NAC Breda,2,1,H,0,0,D,1.95,3.3,3.4,1.9,2.9,3.2,2,3.25,3.2,2.1,3.25,2.9,2.1,3.3,2.88,1.95,3.4,3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,08/09/2001,Nijmegen,Feyenoord,0,3,A,0,1,A,1.95,3.3,3.4,3.5,3,1.8,2,3.25,3.2,3.6,3.4,1.8,3.6,3.4,1.8,3.9,3.4,1.7,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,08/09/2001,PSV Eindhoven,For Sittard,3,0,H,0,0,D,1.95,3.3,3.4,1.2,4.7,9,2,3.25,3.2,1.22,5,9,1.2,5.5,9,1.2,5.2,9,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,08/09/2001,Roda JC,Graafschap,0,1,A,0,0,D,1.95,3.3,3.4,1.55,3.3,4.5,2,3.25,3.2,1.44,3.75,6,1.44,3.75,6,1.45,3.75,5.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,08/09/2001,Twente,Ajax,0,2,A,0,1,A,1.95,3.3,3.4,2.4,2.9,2.4,2,3.25,3.2,2.62,3.3,2.25,2.62,3.1,2.38,2.7,3.3,2.15,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,09/09/2001,Sparta,Waalwijk,0,0,D,0,0,D,1.95,3.3,3.4,2.3,3.1,2.3,2,3.25,3.2,2.4,3.4,2.4,2.5,3.2,2.4,2.3,3.3,2.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,09/09/2001,Utrecht,Groningen,3,1,H,1,1,D,1.95,3.3,3.4,1.6,3.3,4,2,3.25,3.2,1.7,3.4,4.2,1.73,3.4,4,1.55,3.85,4.25,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,09/09/2001,Willem II,Den Bosch,1,1,D,1,0,H,1.95,3.3,3.4,1.4,3.6,5.5,2,3.25,3.2,1.5,3.6,5.5,1.5,3.6,5.5,1.55,3.75,4.4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,14/09/2001,For Sittard,Willem II,1,2,A,0,0,D,1.95,3.3,3.4,2.35,3,2.35,2,3.25,3.2,2.62,3.3,2.25,2,3.4,3.25,2.4,3.3,2.35,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,15/09/2001,Feyenoord,Graafschap,2,0,H,2,0,H,1.95,3.3,3.4,1.3,4,7,2,3.25,3.2,1.25,4.8,8.5,1.25,5,8,1.25,5.4,6.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,15/09/2001,NAC Breda,PSV Eindhoven,2,0,H,1,0,H,1.95,3.3,3.4,3.9,3.2,1.65,2,3.25,3.2,4,3.25,1.75,4,3.4,1.73,3.75,3.55,1.7,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,15/09/2001,Vitesse,Sparta,1,1,D,1,0,H,1.95,3.3,3.4,1.25,4.3,8,2,3.25,3.2,1.36,3.75,8,1.3,4.33,8,1.35,4.2,6.3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,16/09/2001,Ajax,AZ Alkmaar,1,0,H,0,0,D,1.95,3.3,3.4,1.25,4.3,8,2,3.25,3.2,1.25,4.75,8.5,1.3,4.33,8,1.35,4.2,6.3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,16/09/2001,Den Bosch,Nijmegen,2,1,H,0,1,A,1.95,3.3,3.4,1.8,3,3.5,2,3.25,3.2,2,3.2,3.2,2.1,3.2,3,1.9,3.4,3.15,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,16/09/2001,Groningen,Twente,3,0,H,2,0,H,1.95,3.3,3.4,2.8,3,2.1,2,3.25,3.2,2.4,3.4,2.4,2.38,3.25,2.5,2.3,3.35,2.45,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,16/09/2001,Waalwijk,Heerenveen,2,1,H,1,1,D,1.95,3.3,3.4,2,2.9,3,2,3.25,3.2,2.25,3.2,2.7,2.2,3.4,2.62,2.1,3.35,2.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,16/09/2001,Utrecht,Roda JC,4,1,H,4,1,H,1.95,3.3,3.4,2,3,2.9,2,3.25,3.2,2.1,3.25,2.9,2.1,3.3,2.88,2,3.4,2.9,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,21/09/2001,Roda JC,Den Bosch,4,1,H,2,0,H,1.95,3.3,3.4,1.6,3.3,4,2,3.25,3.2,1.8,3.5,3.5,2,3.4,3.25,1.7,3.5,3.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,22/09/2001,Heerenveen,PSV Eindhoven,4,1,H,2,1,H,1.95,3.3,3.4,2.8,3,2.1,2,3.25,3.2,2.75,3.25,2.2,2,3.4,3.25,2.8,3.4,2.1,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,22/09/2001,Waalwijk,For Sittard,1,0,H,0,0,D,1.95,3.3,3.4,1.45,3.5,5,2,3.25,3.2,1.5,3.6,5.5,2,3.4,3.25,1.5,3.5,5.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,23/09/2001,Ajax,Sparta,3,0,H,3,0,H,1.95,3.3,3.4,1.25,4.3,8,2,3.25,3.2,1.25,4.6,9,2,3.4,3.25,1.25,4.5,9,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,23/09/2001,AZ Alkmaar,Utrecht,1,0,H,0,0,D,1.95,3.3,3.4,2.1,2.9,2.9,2,3.25,3.2,1.91,3.4,3.25,2,3.4,3.25,2.1,3.25,2.85,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,23/09/2001,Graafschap,Vitesse,0,2,A,0,1,A,1.95,3.3,3.4,2.9,3,2,2,3.25,3.2,2.6,3.1,2.38,2,3.4,3.25,2.5,3.25,2.35,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,23/09/2001,Nijmegen,Groningen,1,0,H,0,0,D,1.95,3.3,3.4,2,2.9,3,2,3.25,3.2,2,3.25,3.2,2,3.4,3.25,1.9,3.4,3.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,28/09/2001,Graafschap,NAC Breda,4,2,H,1,2,A,1.95,3.3,3.4,1.9,3,3.1,2,3.25,3.2,2.1,3.3,2.9,2,3.4,3.25,2.1,3.4,2.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,29/09/2001,For Sittard,Nijmegen,2,2,D,1,0,H,1.95,3.3,3.4,2.2,2.9,2.7,2,3.25,3.2,2.2,3.2,2.8,2,3.4,3.25,2.35,3.3,2.45,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,29/09/2001,PSV Eindhoven,Vitesse,0,2,A,0,2,A,1.95,3.3,3.4,1.6,3.2,4.2,2,3.25,3.2,1.62,3.5,4.5,2,3.4,3.25,1.57,3.5,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,29/09/2001,Willem II,AZ Alkmaar,2,2,D,0,1,A,1.95,3.3,3.4,1.5,3.4,4.7,2,3.25,3.2,1.67,3.4,4.33,2,3.4,3.25,1.75,3.5,3.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,30/09/2001,Den Bosch,Feyenoord,0,0,D,0,0,D,1.95,3.3,3.4,4,3.3,1.6,2,3.25,3.2,4,3.5,1.7,4.33,3.4,1.67,3.5,3.4,1.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,30/09/2001,Groningen,Ajax,1,4,A,0,2,A,1.95,3.3,3.4,3.2,3.1,1.85,2,3.25,3.2,3.75,3.3,1.8,3.6,3.4,1.8,3.5,3.4,1.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,30/09/2001,Roda JC,Heerenveen,0,2,A,0,1,A,1.95,3.3,3.4,1.8,3,3.5,2,3.25,3.2,2.1,3.2,3,2.25,3.2,2.7,2.2,3.4,2.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,30/09/2001,Sparta,Twente,1,1,D,0,1,A,1.95,3.3,3.4,2.7,3.1,2.1,2,3.25,3.2,2.4,3.4,2.4,2.4,3.4,2.4,2.35,3.25,2.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,30/09/2001,Utrecht,Waalwijk,2,1,H,1,0,H,1.95,3.3,3.4,2,3,2.9,2,3.25,3.2,1.8,3.4,3.6,1.91,3.4,3.25,1.9,3.4,3.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,07/10/2001,Sparta,Den Bosch,1,1,D,0,1,A,1.95,3.3,3.4,1.9,3,3.1,2,3.25,3.2,2,3.3,3.1,2,3.4,3,2,3.3,3.25,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,09/10/2001,AZ Alkmaar,PSV Eindhoven,1,1,D,1,0,H,1.95,3.3,3.4,3.1,3,1.9,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2.8,3.3,2.1,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,09/10/2001,NAC Breda,Roda JC,2,1,H,2,1,H,1.95,3.3,3.4,2.1,2.9,2.9,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2.1,3.3,2.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,09/10/2001,Waalwijk,Graafschap,2,0,H,1,0,H,1.95,3.3,3.4,1.65,3.2,3.9,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,1.7,3.5,3.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,09/10/2001,Twente,Willem II,0,0,D,0,0,D,1.95,3.3,3.4,2,3,2.9,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2.1,3.3,2.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,10/10/2001,Ajax,Nijmegen,5,0,H,4,0,H,1.95,3.3,3.4,1.25,4.3,8,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,1.25,4.8,8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,10/10/2001,Heerenveen,Utrecht,1,2,A,1,1,D,1.95,3.3,3.4,1.6,3.3,4,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,1.75,3.4,3.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,12/10/2001,Roda JC,PSV Eindhoven,0,1,A,0,1,A,1.95,3.3,3.4,2.8,3,2.1,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,3.25,3.4,1.9,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,13/10/2001,For Sittard,Sparta,3,4,A,2,1,H,1.95,3.3,3.4,2,2.9,3,2,3.25,3.2,1.95,3.25,3.4,1.91,3.4,3.25,2,3.3,3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,13/10/2001,Heerenveen,AZ Alkmaar,2,1,H,1,1,D,1.95,3.3,3.4,1.55,3.3,4.5,2,3.25,3.2,1.95,3.25,3.4,1.67,3.4,4.33,1.7,3.5,3.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,13/10/2001,Waalwijk,Ajax,0,2,A,0,1,A,1.95,3.3,3.4,2.8,3,2.1,2,3.25,3.2,1.95,3.25,3.4,2.75,3.25,2.2,3,3.3,2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,14/10/2001,Graafschap,Twente,4,2,H,1,1,D,1.95,3.3,3.4,2.35,3,2.35,2,3.25,3.2,1.95,3.25,3.4,2.2,3.25,2.75,2.1,3.3,2.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,14/10/2001,Feyenoord,Groningen,1,0,H,0,0,D,1.95,3.3,3.4,1.25,4.3,8,2,3.25,3.2,1.95,3.25,3.4,1.2,5,11,1.2,5,10,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,14/10/2001,NAC Breda,Den Bosch,0,0,D,0,0,D,1.95,3.3,3.4,1.85,2.9,3.4,2,3.25,3.2,1.95,3.25,3.4,1.62,3.6,4.33,1.75,3.5,3.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,14/10/2001,Nijmegen,Vitesse,1,0,H,0,0,D,1.95,3.3,3.4,2.9,3,2,2,3.25,3.2,1.95,3.25,3.4,2.8,3.4,2.1,2.8,3.3,2.1,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,14/10/2001,Utrecht,Willem II,3,1,H,2,1,H,1.95,3.3,3.4,2.1,3,2.8,2,3.25,3.2,1.95,3.25,3.4,1.91,3.4,3.25,1.9,3.4,3.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,17/10/2001,NAC Breda,Willem II,1,1,D,1,1,D,1.95,3.3,3.4,2,3.1,3.2,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2,3.3,3.25,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,17/10/2001,Vitesse,Groningen,1,0,H,0,0,D,1.33,4.3,7.55,1.3,4,7,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,1.35,3.75,8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,20/10/2001,AZ Alkmaar,Feyenoord,1,3,A,1,3,A,3.05,3.15,2.1,3.3,3,1.85,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,3.1,3.3,1.95,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,20/10/2001,PSV Eindhoven,Graafschap,4,0,H,2,0,H,1.3,4.25,8,1.25,4.3,8,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,1.3,4,8.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,20/10/2001,Sparta,Roda JC,0,3,A,0,1,A,2.1,3.15,3.05,2.1,3,2.8,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2.1,3.3,2.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,20/10/2001,Vitesse,NAC Breda,1,0,H,0,0,D,1.44,3.75,6.15,1.4,3.6,5.5,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,1.45,3.75,5.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,20/10/2001,Willem II,Waalwijk,3,1,H,1,1,D,1.85,3.2,3.7,1.9,3,3.1,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,1.8,3.3,3.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,21/10/2001,Den Bosch,Utrecht,1,1,D,0,0,D,2.2,3.15,2.85,2.3,2.9,2.5,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2.35,3.25,2.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,21/10/2001,Groningen,Heerenveen,1,1,D,1,1,D,2.48,3.15,2.48,2.7,2.9,2.2,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2.5,3.2,2.35,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,21/10/2001,Nijmegen,Twente,2,0,H,1,0,H,2.15,3.15,2.95,2.3,2.9,2.5,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2.1,3.3,2.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,24/10/2001,Heerenveen,Ajax,5,1,H,1,0,H,1.95,3.3,3.4,2,3.1,3.2,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2,3.3,3.25,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,26/10/2001,Roda JC,Nijmegen,0,0,D,0,0,D,1.55,3.65,5,1.75,3.1,3.6,2,3.25,3.2,1.75,3.4,3.8,2,3.4,3.25,1.85,3.4,3.3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,27/10/2001,AZ Alkmaar,For Sittard,3,0,H,1,0,H,1.55,3.5,5.25,1.6,3.3,4,2,3.25,3.2,1.44,3.75,6,2,3.4,3.25,1.45,3.75,5.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,27/10/2001,Heerenveen,Graafschap,1,0,H,1,0,H,1.55,3.6,4.9,1.5,3.4,4.7,2,3.25,3.2,1.53,3.4,5.5,2,3.4,3.25,1.5,3.6,5.25,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,27/10/2001,PSV Eindhoven,Waalwijk,2,0,H,1,0,H,1.35,4.15,7,1.35,3.8,6.2,2,3.25,3.2,1.33,4,8,2,3.4,3.25,1.35,4.2,6.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,27/10/2001,Twente,Vitesse,0,0,D,0,0,D,2.45,3.1,2.55,2.6,3,2.2,2,3.25,3.2,2.38,3.25,2.5,2,3.4,3.25,2.4,3.25,2.45,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,28/10/2001,Ajax,Willem II,4,1,H,1,1,D,1.35,4.2,7,1.35,3.8,6.2,2,3.25,3.2,1.4,3.75,7,2,3.4,3.25,1.4,4,6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,28/10/2001,Feyenoord,Utrecht,4,0,H,1,0,H,1.38,4,6.75,1.4,3.6,5.5,2,3.25,3.2,1.44,3.6,6.5,2,3.4,3.25,1.45,3.75,5.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,28/10/2001,Groningen,Den Bosch,2,0,H,0,0,D,2,3.2,3.25,2.1,2.9,2.9,2,3.25,3.2,1.91,3.25,3.4,2,3.4,3.25,1.9,3.25,3.3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,30/10/2001,Sparta,NAC Breda,2,3,A,1,2,A,2.2,3.25,2.75,2.2,3,2.6,2,3.25,3.2,2.2,3.2,2.8,2,3.4,3.25,2.1,3.4,2.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,02/11/2001,Willem II,Vitesse,1,1,D,0,0,D,2.35,3.2,2.6,2.2,2.9,2.7,2,3.25,3.2,2.3,3.25,2.62,2.3,3.2,2.62,2.25,3.25,2.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,03/11/2001,For Sittard,Heerenveen,1,0,H,1,0,H,3.25,3.3,1.95,3.5,3,1.8,2,3.25,3.2,3.4,3.25,1.91,3.2,3.2,2,3.25,3.3,1.9,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,03/11/2001,Nijmegen,AZ Alkmaar,1,0,H,0,0,D,1.85,3.3,3.6,1.9,3,3.1,2,3.25,3.2,1.83,3.4,3.5,1.91,3.4,3.25,1.9,3.4,3.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,03/11/2001,Waalwijk,Den Bosch,3,3,D,2,1,H,1.7,3.4,4.2,1.6,3.3,4,2,3.25,3.2,1.67,3.4,4.33,1.62,3.5,4.5,1.7,3.4,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,03/11/2001,Sparta,PSV Eindhoven,2,1,H,1,1,D,4.4,3.5,1.65,4.7,3.4,1.5,2,3.25,3.2,4,3.4,1.73,4,3.4,1.73,3.8,3.5,1.7,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,04/11/2001,Graafschap,Ajax,1,1,D,0,0,D,4,3.5,1.7,3.6,3.1,1.75,2,3.25,3.2,4,3.5,1.7,4,3.4,1.73,3.8,3.5,1.7,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,04/11/2001,NAC Breda,Feyenoord,2,1,H,2,0,H,3.4,3.3,1.9,3.6,3.1,1.75,2,3.25,3.2,3.3,3.3,1.91,3.4,3.5,1.83,3.2,3.4,1.9,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,04/11/2001,Roda JC,Groningen,3,1,H,1,1,D,1.7,3.4,4.25,1.7,3.1,3.8,2,3.25,3.2,1.75,3.4,3.8,1.67,3.4,4.33,1.8,3.4,3.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,04/11/2001,Utrecht,Twente,1,1,D,0,1,A,1.7,3.4,4.2,1.8,3,3.5,2,3.25,3.2,1.62,3.5,4.5,1.67,3.4,4.33,1.6,3.5,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,16/11/2001,Heerenveen,Sparta,3,0,H,2,0,H,1.35,4.2,7,1.4,3.6,5.5,2,3.25,3.2,1.36,4,7,2,3.4,3.25,1.35,4,7,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,17/11/2001,AZ Alkmaar,Waalwijk,0,1,A,0,0,D,1.85,3.3,3.6,1.9,2.9,3.2,2,3.25,3.2,1.8,3.4,3.6,1.8,3.4,3.6,1.8,3.4,3.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,17/11/2001,Den Bosch,Twente,1,3,A,0,1,A,2.2,3.1,2.9,2.3,2.9,2.5,2,3.25,3.2,2.2,3.25,2.75,2,3.2,3.2,2.1,3.2,2.9,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,17/11/2001,Feyenoord,Vitesse,3,2,H,2,1,H,1.6,3.6,4.6,1.7,3.1,3.8,2,3.25,3.2,1.6,3.4,4.8,1.62,3.5,4.5,1.65,3.4,4.25,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,17/11/2001,PSV Eindhoven,Nijmegen,3,1,H,1,1,D,1.32,4.3,7.6,1.3,4,7,2,3.25,3.2,1.4,3.75,7,1.36,4,7,1.4,3.75,6.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,17/11/2001,Willem II,Roda JC,1,1,D,0,0,D,1.8,3.3,3.8,1.75,3.1,3.6,2,3.25,3.2,1.73,3.4,4,1.73,3.4,4,1.7,3.35,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,18/11/2001,Ajax,NAC Breda,1,3,A,1,1,D,1.25,4.8,8.7,1.35,3.8,6.2,2,3.25,3.2,1.29,4.5,8,1.36,4,7,1.35,4,7,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,18/11/2001,Groningen,For Sittard,4,2,H,2,2,D,1.7,3.35,4.25,1.8,3,3.5,2,3.25,3.2,1.73,3.25,4.2,1.73,3.4,4,1.7,3.35,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,18/11/2001,Utrecht,Graafschap,6,0,H,3,0,H,1.57,3.6,4.85,1.65,3.2,3.9,2,3.25,3.2,1.57,3.5,5,1.62,3.5,4.5,1.55,3.55,4.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,23/11/2001,AZ Alkmaar,Den Bosch,3,2,H,2,2,D,1.7,3.3,4.25,1.7,3.1,3.8,2,3.25,3.2,1.67,3.3,4.5,2,3.4,3.25,1.65,3.25,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
N1,24/11/2001,Graafschap,Sparta,3,0,H,1,0,H,1.8,3.25,3.9,2,3,2.9,2,3.25,3.2,1.8,3.3,3.75,2,3.4,3.25,1.7,3.4,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
